ABCDE02638.JPG,119.197344,33.51316,46.32,16.907404,-178.092621,90.000008,-90.000008
ABCDE02639.JPG,119.197239,33.513295,46.34,160.000092,-179.999908,91.000008,-91.000008
ABCDE02640.JPG,119.197163,33.513393,46.33,0,17.999983,89.999992,-89.999992
ABCDE02641.JPG,119.197081,33.513497,46.33,180,-161.000015,90,-90
ABCDE02642.JPG,119.197006,33.513593,46.33,158.000015,179.000015,91.000008,-91.000008
ABCDE02643.JPG,119.196974,33.513641,46.32,0,-2.000011,90,-90
ABCDE02644.JPG,119.197067,33.513683,46.33,101.999939,-1.000077,89,-89
ABCDE02645.JPG,119.19717,33.51355,46.34,159.000031,-0.999985,89,-89
ABCDE02646.JPG,119.197243,33.513453,46.33,180,18.99999,90,-90
ABCDE02647.JPG,119.197325,33.513347,46.32,0,-163,90,-90
ABCDE02648.JPG,119.197405,33.513246,46.31,0,-161,90,-90
ABCDE02649.JPG,119.197438,33.513209,46.29,141.000168,0.000164,89,-89
ABCDE02650.JPG,119.197522,33.513261,46.31,0,-44.000015,90,-90
ABCDE02651.JPG,119.197425,33.513387,46.33,0,19.999998,90,-90
ABCDE02652.JPG,119.197342,33.513493,46.32,160.000137,179.000137,91.000008,-91.000008
ABCDE02653.JPG,119.197259,33.513599,46.32,158.000015,179.000015,91.000008,-91.000008
ABCDE02654.JPG,119.197185,33.513693,46.32,169.108429,-171.891571,90.000008,-90.000008
ABCDE02655.JPG,119.197156,33.513739,46.32,12.999933,-1.000065,89,-89
ABCDE02656.JPG,119.197249,33.513781,46.32,96.000099,-0.999895,89,-89
ABCDE02657.JPG,119.197345,33.513652,46.32,157.000061,0.00006,89.000008,-89.000008
ABCDE02658.JPG,119.197429,33.513545,46.33,157.999908,-1.000089,88.999992,-88.999992
ABCDE02659.JPG,119.19751,33.51344,46.32,158.999954,-0.000059,88.999992,-88.999992
ABCDE02660.JPG,119.197583,33.513346,46.34,0,-157,90,-90
ABCDE02661.JPG,119.197616,33.513305,46.51,157.999908,-1.000089,88.999992,-88.999992
ABCDE02662.JPG,119.197343,33.51316,46.78,5.000025,-180,125,-125
ABCDE02663.JPG,119.197242,33.513291,46.78,150.999985,180,125,-125
ABCDE02664.JPG,119.197161,33.513396,46.79,150.999985,179,126,-126
ABCDE02665.JPG,119.197084,33.513494,46.79,153.000015,-180,125.000008,-125.000008
ABCDE02666.JPG,119.197004,33.513596,46.76,150.999985,-180,126.000008,-126.000008
ABCDE02667.JPG,119.196972,33.513639,46.79,170,-180,125,-125
ABCDE02668.JPG,119.197066,33.513684,46.79,61.000004,0,55,-55
ABCDE02669.JPG,119.197164,33.513556,46.76,152,-1.000001,53.999996,-53.999996
ABCDE02670.JPG,119.197245,33.51345,46.77,153,-0.000001,54.999996,-54.999996
ABCDE02671.JPG,119.197327,33.513346,46.76,151,0,55,-55
ABCDE02672.JPG,119.197402,33.513249,46.82,150,0,54.999996,-54.999996
ABCDE02673.JPG,119.197438,33.51321,46.78,124.999992,-1.000005,55,-55
ABCDE02674.JPG,119.197524,33.513258,46.74,50.999996,-0.000006,54.999996,-54.999996
ABCDE02675.JPG,119.197422,33.513391,46.79,150.999985,179,126,-126
ABCDE02676.JPG,119.197351,33.513482,46.78,150.999985,179,126,-126
ABCDE02677.JPG,119.197263,33.513594,46.79,150,179,126,-126
ABCDE02678.JPG,119.197185,33.513695,46.76,150.999985,179,126,-126
ABCDE02679.JPG,119.197154,33.513737,46.81,171.000015,180,126,-126
ABCDE02680.JPG,119.197249,33.513779,46.78,79.000015,0.000004,55.000004,-55.000004
ABCDE02681.JPG,119.197349,33.513648,46.8,148,-0.000002,54,-54
ABCDE02682.JPG,119.197425,33.51355,46.81,149.000015,0.000004,54.000004,-54.000004
ABCDE02683.JPG,119.197507,33.513444,46.75,152,-0.000002,53.999996,-53.999996
ABCDE02684.JPG,119.197585,33.513343,46.78,150,-1.000003,54.999996,-54.999996
ABCDE02685.JPG,119.197616,33.513305,46.72,148,-1,54.000004,-54.000004
ABCDE02686.JPG,119.197343,33.513159,46.8,87,-180,126.000008,-126.000008
ABCDE02687.JPG,119.197243,33.513292,46.8,51.999996,-1.000001,54,-54
ABCDE02688.JPG,119.197161,33.513396,46.79,52.999992,-1,55,-55
ABCDE02689.JPG,119.197078,33.513501,46.8,51.999992,-0.000006,54.999996,-54.999996
ABCDE02690.JPG,119.197004,33.513596,46.81,51.999996,0,54,-54
ABCDE02691.JPG,119.196972,33.51364,46.82,80.999992,-1.000005,55.000004,-55.000004
ABCDE02692.JPG,119.197066,33.513682,46.79,167,-1,54.000004,-54.000004
ABCDE02693.JPG,119.197167,33.513551,46.76,51.000004,179,126,-126
ABCDE02694.JPG,119.19725,33.513444,46.8,51.000004,179,126,-126
ABCDE02695.JPG,119.197326,33.513347,46.79,49.999996,179,126.000008,-126.000008
ABCDE02696.JPG,119.197405,33.513245,46.83,49.000008,-180,125,-125
ABCDE02697.JPG,119.197439,33.513209,46.79,33,-180,125.000008,-125.000008
ABCDE02698.JPG,119.197523,33.513261,46.78,113.000015,-0.999998,54,-54
ABCDE02699.JPG,119.19742,33.513393,46.79,54.000008,-1.000002,54,-54
ABCDE02700.JPG,119.197345,33.513491,46.78,52.999992,-0.999997,54.000004,-54.000004
ABCDE02701.JPG,119.197262,33.513596,46.82,51.000004,-0.000001,54,-54
ABCDE02702.JPG,119.197183,33.513697,46.78,50.999996,-0.000006,54.999996,-54.999996
ABCDE02703.JPG,119.197155,33.513737,46.82,75.000008,0.000003,54,-54
ABCDE02704.JPG,119.19725,33.513777,46.77,163,0.000003,54.000004,-54.000004
ABCDE02705.JPG,119.197348,33.513649,46.79,52.000008,-180,125.000008,-125.000008
ABCDE02706.JPG,119.197432,33.513543,46.83,49.000008,-180,125,-125
ABCDE02707.JPG,119.197512,33.513438,46.79,51.000004,179,126,-126
ABCDE02708.JPG,119.197585,33.513344,46.8,49.999996,179,126.000008,-126.000008
ABCDE02709.JPG,119.197616,33.513305,46.73,51.000011,-180,126,-126
ABCDE02710.JPG,119.197342,33.51316,46.32,89.000008,-0.00001,54.999996,-54.999996
ABCDE02711.JPG,119.197237,33.513296,46.31,47,180,125,-125
ABCDE02712.JPG,119.197164,33.513394,46.29,49,179,125.000008,-125.000008
ABCDE02713.JPG,119.197079,33.513499,46.34,47,179,126,-126
ABCDE02714.JPG,119.197002,33.5136,46.32,46.999996,180,126,-126
ABCDE02715.JPG,119.196973,33.513641,46.35,66.000015,179.000015,125.000008,-125.000008
ABCDE02716.JPG,119.197066,33.513682,46.32,166.000015,-180,125.000008,-125.000008
ABCDE02717.JPG,119.197167,33.513552,46.29,46.999996,-1.000002,54.999996,-54.999996
ABCDE02718.JPG,119.197249,33.513446,46.34,47.999989,-0.000003,55,-55
ABCDE02719.JPG,119.197325,33.513348,46.37,46.000008,-0.999995,54.000004,-54.000004
ABCDE02720.JPG,119.197404,33.513246,46.29,45.000004,-0.000003,54.999996,-54.999996
ABCDE02721.JPG,119.197439,33.51321,46.34,20.000015,0,54,-54
ABCDE02722.JPG,119.197522,33.513259,46.3,110.000015,-180,126.000008,-126.000008
ABCDE02723.JPG,119.197423,33.513389,46.36,47.000008,179,125,-125
ABCDE02724.JPG,119.197341,33.513496,46.35,48.000015,179.000015,125.000008,-125.000008
ABCDE02725.JPG,119.197258,33.513601,46.33,47,180,125,-125
ABCDE02726.JPG,119.197185,33.513695,46.33,44.000011,179,126,-126
ABCDE02727.JPG,119.197156,33.513739,46.37,75.000023,179.000015,125.000008,-125.000008
ABCDE02728.JPG,119.197248,33.51378,46.32,160,-180,125.000008,-125.000008
ABCDE02729.JPG,119.197351,33.513645,46.34,45,-1.000006,54.999996,-54.999996
ABCDE02730.JPG,119.197434,33.513539,46.35,47,0.000002,54,-54
ABCDE02731.JPG,119.19751,33.513441,46.34,45.000004,-0.000003,54.999996,-54.999996
ABCDE02732.JPG,119.197588,33.513341,46.32,41.999996,0,55,-55
ABCDE02733.JPG,119.197616,33.513305,46.29,47,0.000002,54,-54
ABCDE02734.JPG,119.197343,33.513159,46.33,169,179,126,-126
ABCDE02735.JPG,119.197238,33.513297,46.37,132,-1.000003,54.999996,-54.999996
ABCDE02736.JPG,119.197162,33.513394,46.34,132.000015,-1,54,-54
ABCDE02737.JPG,119.19708,33.513499,46.33,131,-0.000003,54,-54
ABCDE02738.JPG,119.197001,33.513599,46.33,132,-0.000003,53.999996,-53.999996
ABCDE02739.JPG,119.196974,33.51364,46.39,163,-1,55,-55
ABCDE02740.JPG,119.197069,33.513682,46.33,73.999992,179,126,-126
ABCDE02741.JPG,119.197169,33.513549,46.42,130,-180,126.000008,-126.000008
ABCDE02742.JPG,119.197246,33.513452,46.29,131,179,126,-126
ABCDE02743.JPG,119.197327,33.513346,46.34,134,179,126,-126
ABCDE02744.JPG,119.197405,33.513245,46.34,131,-180,125.000008,-125.000008
ABCDE02745.JPG,119.197438,33.513209,46.36,106.000008,179,126,-126
ABCDE02746.JPG,119.197521,33.513261,46.3,18.000002,180,126,-126
ABCDE02747.JPG,119.19742,33.513394,46.33,131,-0.999999,54,-54
ABCDE02748.JPG,119.197344,33.513492,46.34,129.999985,-0.000002,53.999996,-53.999996
ABCDE02749.JPG,119.197261,33.513597,46.31,131,-1.000005,55,-55
ABCDE02750.JPG,119.197182,33.513697,46.33,132.000015,-1,54,-54
ABCDE02751.JPG,119.197156,33.513739,46.34,158,-0.999999,54,-54
ABCDE02752.JPG,119.197248,33.51378,46.35,77,179,126,-126
ABCDE02753.JPG,119.197351,33.513646,46.37,126,180,126,-126
ABCDE02754.JPG,119.197427,33.513547,46.35,129,179,126,-126
ABCDE02755.JPG,119.197509,33.513442,46.32,129,-180,126.000008,-126.000008
ABCDE02756.JPG,119.197587,33.513342,46.31,127.000008,179,126.000008,-126.000008
ABCDE02757.JPG,119.197614,33.513304,46.29,130,179.000015,125.000008,-125.000008
